street,zip,blkgrp
KENTLAND,2904,440070024004
KENWOOD,2909,440070014003
KENYON,2903,440070011001
KEPLER,2908,440070022003
KINFIELD,2909,440070018001
KING,2909,440070019003
KINGSTON,2906,440070034004
KINSLEY,2903,440070025003
KINSLEY,2909,440070025003
KINSLEY,2908,440070025003
KIPLING,2907,440070002002
KLONDIKE,2909,440070020002
KLONDIKE,2911,440070020002
KNIGHT,2903,440070011002
LA SALLE,2903,440070008001
LAKESIDE,2904,440070029005
LAKEVIEW,2910,440070015001
LAKEVIEW,2907,440070015001
LAKEWOOD,2911,440070020002
LANCASHIRE,2908,440070028022
LANGHAM,2906,440070032003
LARCH,2906,440070032002
LARK,2909,440070020002
LASALLE,2903,440070008001
LASALLE,2908,440070024002
LAURA,2907,440070003024
LAVAUGHN,2909,440070019004
LAWRENCE,2909,440070017003
LEANDER,2909,440070020002
LECIA,2909,440070018006
LEGION MEMORIAL,2909,440070018006
LEHIGH,2905,440070006001
LENA,2909,440070016012
LENNON,2908,440070024006
LESLIE,2908,440070024006
LESTER,2907,440070012002
LEWIS,2906,440070032003
LEXINGTON,2907,440070002001
LIBIA,2909,440070017002
LIEGE,2908,440070027004
LIEGE,2918,440070027004
LILLIAN,2905,440070004004
LILY,2903,440070009001
LINCOLN,2906,440070034002
LINDA,2904,440070029002
LINDEN,2906,440070034001
LINDEN,2907,440070007003
LINDY,2908,440070021013
LINTON,2908,440070022004
LIPPITT,2906,440070031001
LISBON,2908,440070022001
LISI,2904,440070029005
LIVINGSTON,2904,440070031003
LOIS,2908,440070024006
LOMBARDI,2904,440070029004
LONGFELLOW,2907,440070002005
LONGMONT,2908,440070027002
LONGO,2909,440070018004
LONGWOOD,2908,440070024004
LOPEZ,2908,440070026002
LORETO,2904,440070029004
LORING,2906,440070034002
LORRAINE,2906,440070034003
LOTUS,2908,440070024004
LOUIS,2907,440070015002
LOUISA,2905,440070006002
LOUISBURG,2909,440070011003
LOVEDAY,2908,440070028012
LOXLEY,2908,440070024006
LUCILLE,2908,440070024002
LUKE,2904,440070029002
LUNA,2904,440070029003
LUZON,2906,440070034003
LYDIA,2908,440070026001
LYNCH,2909,440070019004
LYNDE,2908,440070024004
LYNDHURST,2908,440070023005
LYNDHURST,2918,440070023005
LYNN,2907,440070002005
LYON,2903,440070011001
LYTHERLAND,2909,440070013001
MACGREGOR,2904,440070029005
MADISON,2907,440070003012
MAGDALENE,2909,440070017001
MAGEE,2906,440070036021
MAGELLAN,2906,440070034002
MAGNOLIA,2909,440070016012
MALBONE,2908,440070026003
MALVERN,2904,440070029003
MANHATTAN,2904,440070029005
MANILA,2904,440070028011
MANNING,2906,440070036013
MANOMET,2909,440070020001
MANOMET,2908,440070021011
MANSFIELD,2908,440070026002
MAPLE,2903,440070007001
MAPLEHURST,2908,440070022003
MARCELLO,2909,440070009001
MARCH,2908,440070027003
MARCONI,2909,440070020001
MARGRAVE,2906,440070034002
MARIA,2909,440070020001
MARIETTA,2904,440070029003
MARISA,2904,440070029001
MARLBOROUGH,2907,440070004002
MARSHALL,2909,440070010001
MARVIN,2909,440070013004
MASHAPAUG,2907,440070003012
MASSIE,2905,440070004004
MATILDA,2904,440070033004
MATSON,2909,440070018002
MATTHEWSON,2903,440070008003
MAUDE,2908,440070023002
MAXCY,2906,440070034001
MAYFLOWER,2906,440070032003
MCAVOY,2903,440070009001
MCCANN,2906,440070031002
MCCLELLAN,2909,440070020002
MCKINLEY,2907,440070001024
MCMILLEN,2904,440070029003
MEADER,2909,440070010001
MEETING,2903,440070036023
MELISSA,2909,440070018002
MEMORIAL,2906,440070033003
MEMORIAL,2903,440070008001
MENDON,2904,440070029005
MENI,2905,440070005003
MERCY,2909,440070017003
MERIDIAN,2908,440070024005
MERINO,2909,440070018004
MESSENGER,2903,440070009001
MESSINA,2908,440070028022
METHYL,2906,440070033002
MIDDLE,2904,440070028011
MIDDLETON,2909,440070018001
MILANO,2904,440070029001
MILES,2906,440070034004
MILLARD,2905,440070005003
MILLER,2905,440070001023
MILO,2909,440070018006
MINK,2908,440070024005
MINNESOTA,2904,440070028021
MINTO,2908,440070021012
MISSION,2908,440070024006
MITCHELL,2907,440070003024
MODENA,2908,440070024004
MOHAWK,2906,440070037004
MOLLOY,2908,440070021013
MONGENAIS,2909,440070021023
MONTAGUE,2906,440070034004
MONTROSE,2908,440070021024
MOOREFIELD,2909,440070017002
MORGAN,2907,440070015003
MORNING STAR,2907,440070007002
MORRISON,2906,440070034001
MORTON,2905,440070001021
MOSES BROWN,2906,440070035003
MOTT,2919,440070124021
MOTT,2909,440070018006
MOUNT,2906,440070034002
MOUNT HOPE,2906,440070031001
MOUNT PLEASANT,2911,440070020002
MOUNT VERNON,2907,440070004002
MOUNTAIN,2903,440070009001
MOWRY,2918,440070027004
MOY,2904,440070028021
MT HOPE,2906,440070031001
MT PLEASANT,2909,440070021023
MT VERNON,2907,440070004002
MUTUAL,2906,440070033003
MYRA,2909,440070018006
MYSTIC,2905,440070005001
N COURT,2903,440070031004
N DAVIS,2908,440070026002
NAHANT,2904,440070029005
NANCY,2909,440070017003
NAPLES,2908,440070024005
NASHUA,2904,440070033004
NEBRASKA,2905,440070005003
NELLIE,2904,440070029001
NETOP,2907,440070001024
NEWBURY,2904,440070029005
NEWCOMB,2908,440070027001
NEWPORT,2904,440070028021
NEWTON,2903,440070009001
NICHOLAS BROWN YARD,2906,440070031004
NICHOLAS BROWN YARDS,2906,440070031004
NINIGRET,2907,440070014004
NINTH,2906,440070033001
NISBET,2906,440070035004
NOLAN,2908,440070026001
NORTH,2906,440070033001
NORTH,2903,440070031004
NORTHUP,2904,440070029003
NORWICH,2905,440070004004
NOYES,2907,440070014004
NYE,2909,440070018004
OAKDALE,2908,440070023005
OAKWOOD,2909,440070020002
OBEDIAH BROWN,2909,440070024006
OBSERVATORY,2906,440070034004
OCONNELL,2905,440070006001
OCONNOR,2905,440070001021
OCTAVIA,2909,440070021022
OF THE ARTS,2908,440070008001
OGDEN,2906,440070033002
OKIE,2908,440070025002
OLD,2908,440070024006
OLD STONE,2903,440070008003
OLD TANNERY,2906,440070034002
OLIVE,2906,440070036023
OLMSTEAD,2904,440070028022
ONEIL,2904,440070028021
OPPER,2904,440070029005
ORANGE,2903,440070008003
ORCHARD,2906,440070035004
OREGON,2908,440070026002
ORIENTAL,2908,440070026002
ORIOLE,2906,440070035004
ORMS,2904,440070031003
ORTOLEVA,2909,440070020001
OSBORN,2908,440070026003
OVERHILL,2906,440070033002
OWEN,2909,440070019003
PADELFORD,2906,440070031002
PAGE,2903,440070008003
PALFREY,2909,440070020002
PALM,2909,440070013001
PAOLINO,2909,440070018006
PARADE,2907,440070014001
PARK,2903,440070008001
PARKIS,2907,440070003021
PARKMAN,2907,440070015003
PARKSIDE,2907,440070001024
PARKSIDE,2906,440070035004
PARKVIEW,2905,440070001021
PARKWAY,2908,440070023002
PARSONAGE,2903,440070006001
PARTRIDGE,2908,440070022002
PASTEUR,2908,440070023005
PATERSON,2906,440070035004
PAYTON,2905,440070001022
PEACH,2906,440070032004
PECK,2903,440070008003
PELHAM,2909,440070019003
PEMBROKE,2908,440070023001
PENELOPE,2903,440070011002
PENNSYLVANIA,2905,440070005003
PENROSE,2906,440070034002
PEQUOT,2903,440070009001
PETER,2904,440070029002
PETTEYS,2909,440070018005
PHEBE,2908,440070028011
PHEBE,2904,440070028011
PHILLIPS,2906,440070034004
PIEDMONT,2903,440070009001
PIEDMONT,2909,440070009001
PIERCE,2909,440070010001
PIKE,2903,440070037002
PILSUDSKI,2909,440070016012
PINEHURST,2908,440070023001
PLANET,2903,440070036021
PLENTY,2907,440070003021
PLUM,2905,440070005002
PLYMOUTH,2907,440070014004
POCASSET,2920,440070017001
POE,2905,440070006001
POINT,2907,440070007002
POINT,2905,440070001011
POLLY,2909,440070016021
POMFRET,2904,440070033004
POMFRIT,2904,440070033004
PONAGANSETT,2909,440070018002
POPE,2909,440070019005
POPLAR,2906,440070032002
POTTER,2907,440070001024
POTTERS,2909,440070014004
POWER,2903,440070037002
POWHATAN,2909,440070012002
PRAIRIE,2903,440070007001
PRATT,2904,440070031004
PRESCOTT,2908,440070022002
PRESTON,2906,440070035002
PRICE,2907,440070002005
PRIMROSE,2903,440070011003
PRINTERY,2904,440070031003
PROCTOR,2906,440070031001
PROSPECT,2912,440070036023
PROSPER,2904,440070029005
PROVIDENCE,2903,440070008001
PROVIDENCE,2907,440070007002
PRUDENCE,2909,440070017002
PUBLIC,2903,440070006001
PUMGANSETT,2908,440070027003
PURITAN,2907,440070014004
QUARRY,2904,440070029002
QUEEN,2909,440070018003
QUINCE,2905,440070005002
QUINCY,2908,440070023005
QUINCY,2918,440070023005
RACHEL,2905,440070005001
RADCLIFFE,2908,440070023001
RALSTON,2904,440070029005
RANGELEY,2908,440070021023
RARITAN,2909,440070020002
RATHBONE,2908,440070025003
RAVENSWOOD,2908,440070024004
RAY,2906,440070034002
RAYMOND,2908,440070022001
REDWING,2907,440070003012
REGENCY,2903,440070008001
RHODE,2908,440070024006
RHODE ISLAND,2906,440070035004
RHODES,2903,440070006001
RIALTO,2909,440070021011
RICE,2907,440070012001
RICHLAND,2909,440070020001
RICHTER,2908,440070025001
RICOM,2909,440070016012
RIDGE,2909,440070010002
RILL,2908,440070022002
RIVER,2906,440070035004
RIVERDALE,2909,440070020002
ROBINSON,2905,440070004001
ROCKINGHAM,2908,440070021023
ROCKLAND,2908,440070021023
RODA,2909,440070018006
RODMAN,2907,440070002005
ROGER,2906,440070035002
ROGER WILLIAMS GREEN,2904,440070031004
ROME,2908,440070024005
ROSARIO,2909,440070017002
ROSE,2906,440070034003
ROSEBANK,2908,440070023002
ROSEDALE,2909,440070013003
ROSLYN,2908,440070023005
ROWAN,2908,440070021013
ROYAL,2904,440070024004
ROYAL,2906,440070032004
ROYAL,2911,440070024004
RUBY,2909,440070020001
RUSKIN,2907,440070002002
RUSSO,2904,440070029005
RUTHERGLEN,2907,440070015003
RUTHVEN,2906,440070034002
RUTLAND,2907,440070003012
RYE,2909,440070016024
S WATER,2903,440070037002
SABIN,2903,440070008001
SACRAMENTO,2909,440070020002
SAINT JAMES,2907,440070004002
SAINT THOMAS,2911,440070020002
SALEM,2907,440070014004
SALISBURY,2908,440070024006
SALTER,2908,440070024005
SAMOSET,2908,440070021011
SANDRINGHAM,2908,440070024002
SANFORD,2909,440070017003
SANTIAGO,2907,440070015002
SANTOMARCO,2904,440070028021
SARGENT,2906,440070032001
SASSAFRAS,2907,440070002005
SAVE THE BAY,2905,440070001011
SAVINGS,2907,440070002005
SAWYER,2907,440070001024
SAXE,2909,440070020002
SCHOFIELD,2903,440070037002
SCHOOL,2909,440070019001
SEA VIEW,2905,440070001011
SEABURY,2907,440070014004
SEAMANS,2908,440070028011
SEARLE,2905,440070006002
SEARS,2908,440070021023
SEDAN,2904,440070029001
SEDAN,2860,440070029001
SEEKONK,2906,440070035003
SELWYN,2908,440070025002
SERIVO,2904,440070029003
SETON,2909,440070018006
SEVENTH,2906,440070033004
SEVIER,2909,440070017003
SEYMOUR,2905,440070006001
SHAFTER,2909,440070016023
SHAW,2904,440070029005
SHEFFIELD,2908,440070024006
SHERBURNE,2905,440070006001
SHERIDAN,2909,440070019003
SHERWOOD,2908,440070028022
SHILOH,2904,440070028021
SHIPYARD,2905,440070001011
SIBLEY,2907,440070015001
SIBYL,2909,440070017003
SILVER LAKE,2909,440070017002
SILVER SPRING,2860,440070029001
SIMMONS,2909,440070017003
SIMS,2909,440070025003
SIMS,2908,440070025003
SIRAVO,2904,440070029003
SLOCUM,2909,440070010001
SMITH HILL,2903,440070031003
SNOW,2903,440070008003
SOLAR,2903,440070009001
SONOMA,2909,440070019006
SOPHIA,2909,440070017003
SOUTH,2903,440070006001
SOUTH,2904,440070028011
SPARROW,2908,440070026003
SPENCER,2909,440070010001
SPICER,2905,440070001023
SPOKANE,2904,440070029001
SPOONER,2907,440070001024
SPRINGFIELD,2909,440070018006
SPRUCE,2903,440070009001
SQUANTO,2904,440070028021
ST JAMES,2907,440070004002
ST THOMAS,2911,440070020002
STADIUM,2906,440070034004
STAMFORD,2907,440070001024
STANDISH,2908,440070021011
STANDISH,2909,440070021011
STANFIELD,2909,440070018006
STANHOPE,2904,440070029005
STANIFORD,2905,440070004001
STANSBURY,2904,440070028022
STANSBURY,2908,440070028022
STANTON,2909,440070017002
STANWOOD,2907,440070003022
STATE,2908,440070031003
STEELE,2906,440070032004
STEEPLE,2903,440070008001
STELLA,2909,440070018001
STENTON,2906,440070033003
STEPHEN HOPKINS,2904,440070031004
STEPHEN HOPKINS,2906,440070031004
STEUBEN,2909,440070019004
STEUBEN,2908,440070019004
STILLWATER,2908,440070024004
STIMSON,2906,440070036011
STOCKWELL,2909,440070020002
STOKES,2909,440070016012
STONELAW,2908,440070024002
SUMMER,2903,440070007003
SUNBURY,2904,440070028012
SUNRISE,2908,440070024004
SUNSET,2909,440070018006
SUPERIOR,2907,440070014001
SUPERIOR,2909,440070013002
SUSSEX,2908,440070027002
SWANTON,2907,440070015001
SWANTON,2910,440070015001
SWEETBRIAR,2908,440070026003
SWIFT,2904,440070029001
SWISS,2909,440070010002
SYBARIS,2909,440070021022
SYDNEY,2909,440070019001
SYKES,2909,440070019002
SYRACUSE,2909,440070018003
TAFT,2906,440070032001
TANNER,2907,440070007002
TAYLOR,2905,440070004001
TECUMSEH,2906,440070032004
TEMPLE,2905,440070006002
TEMPLE,2907,440070001024
TENNESSEE,2905,440070001011
TENNYSON,2905,440070005001
TENTH,2906,440070033001
TERESEA,2909,440070020001
TERMINAL,2905,440070001011
TERNAY,2906,440070031004
TERNAY GARDEN,2906,440070031004
TERRACE,2909,440070016023
TEW,2906,440070031002
TEXAS,2908,440070024004
TEXAS,2904,440070024004
THACKERY,2907,440070002005
THERESA,2909,440070013001
THOMAS,2903,440070036023
THOMAS OLNEY COMMON,2904,440070031004
THOMAS OLNEY COMMON,2906,440070031004
THOMAS P WHITTEN,2903,440070012001
THOMAS SPAN,2908,440070027003
THOMAS SPANN,2908,440070027003
THOMPSON,2903,440070037002
THORNE,2908,440070021025
THORNTON,2909,440070018006
THROOP,2903,440070008001
THURSTON,2907,440070001024
TIBER,2909,440070010002
TICKNOR,2909,440070021022
TIDD,2908,440070024002
TIFFANY,2908,440070023003
TINGLEY,2909,440070025003
TINGLEY,2903,440070025003
TO JANES,2905,440070006002
TOBYHANNA,2910,440070015001
TOGANSETT,2910,440070015001
TOP,2906,440070033001
TOURO,2904,440070029004
TOWER,2905,440070006001
TRANSIT,2903,440070037002
TRASK,2905,440070006002
TRAVERSE,2903,440070037002
TRENT,2908,440070028012
TRENTON,2906,440070037001
TRINIDAD,2908,440070024002
TRINITY,2908,440070024006
TROY,2909,440070016012
TURKS HEAD,2903,440070008003
TUXEDO,2909,440070019001
TWELFTH,2906,440070033001
TYNDALL,2918,440070023005
UDELL,2904,440070029005
UNION STATION,2903,440070008001
USHY MIDDLETON,2909,440070018001
VALE,2908,440070026003
VAN AUSDALL,2909,440070020002
VAN BUREN,2905,440070005002
VAN DIEMAN,2909,440070020002
VANDEWATER,2908,440070028022
VANDEWATER,2904,440070028022
VASSAR,2906,440070032001
VAUGHAN,2904,440070029003
VEAZIE,2908,440070028012
VENICE,2908,440070027004
VENICE,2918,440070027004
VERDIC,2909,440070018006
VERNDALE,2905,440070001023
VERNON,2909,440070011003
VETO,2908,440070027004
VICTOR,2908,440070026002
VICTOR EMANUEL,2904,440070029005
VICTORIA,2909,440070020001
VIEW,2908,440070023002
VILLA,2906,440070035001
VINCENT,2908,440070023005
VINEYARD,2907,440070003012
VIOLA,2909,440070016024
VIOLET,2908,440070025001
VIRGINIA,2908,440070028022
W CLIFFORD,2907,440070007002
W FOUNTAIN,2903,440070011002
W FRIENDSHIP,2907,440070003021
W PARK,2903,440070008001
W PARK,2908,440070025002
WABUN,2908,440070023006
WADE,2903,440070037002
WADE,2906,440070037002
WADSWORTH,2907,440070014004
WADSWORTH,2909,440070014005
WAINWRIGHT,2908,440070028012
WAITE,2908,440070028011
WAITE,2904,440070028011
WAKEFIELD,2909,440070017001
WALDO,2907,440070014004
WALDO,2909,440070014005
WALLER,2908,440070021011
WALTON,2908,440070024005
WANSKUCK,2904,440070024004
WARDLAW,2908,440070024002
WARE,2907,440070014001
WARREN,2905,440070006001
WARREN,2907,440070012003
WASHBURN,2908,440070026001
WATERMAN,2903,440070036023
WATERMAN,2912,440070036023
WAVERLY,2907,440070014002
WAYNE,2908,440070026001
WEALTH,2908,440070022003
WEBB,2908,440070021012
WEISS,2905,440070005003
WEST,2903,440070011002
WEST FOUNTAIN,2903,440070011002
WEST PARK,2908,440070025002
WESTCOTT,2909,440070020002
WESTERLY,2909,440070017001
WESTERN,2906,440070031002
WESTFIELD,2907,440070012003
WESTFORD,2906,440070034001
WESTMORE,2910,440070015001
WESTNIMSTER,2903,440070008003
WESTWOOD MANOR,2909,440070018006
WEYBOSSET,2903,440070008003
WEYMOUTH,2906,440070034004
WHAT CHEER,2909,440070017001
WHEATON,2906,440070036023
WHELAN,2909,440070018002
WHIPPLE,2908,440070026002
WHITEHALL,2920,440070141001
WHITING,2906,440070032002
WHITNEY,2907,440070001024
WICKENDEN,2903,440070037002
WILD,2904,440070028021
WILDWOOD,2907,440070015002
WILKINS,2906,440070032004
WILLARD,2907,440070004001
WILLIAM ELLERY,2904,440070031004
WILLIAM ELLERY,2906,440070031004
WILLIAMS,2903,440070037002
WILNA,2904,440070029001
WINFIELD,2906,440070033001
WINGATE,2906,440070034001
WINONA,2904,440070024004
WINROOTH,2908,440070023002
WINSLOW,2903,440070008002
WINSOR,2908,440070026001
WINSTED,2906,440070031002
WINTER,2903,440070011002
WINTHROP,2908,440070021011
WISDOM,2908,440070022003
WOLCOTT,2908,440070022002
WOLFE,2909,440070018006
WOODFALL,2909,440070018006
WOODLAND,2906,440070034002
WOODMAN,2907,440070003011
WOODMONT,2907,440070015002
WOONASQUATUCKET,2909,440070020002
WOONSQUATUCKET,2909,440070020002
WOONSQUATUCKET,2911,440070020002
WRISTON,2906,440070034001
WYATT,2905,440070005001
WYNDHAM,2918,440070023005
YARMOUTH,2907,440070015002
YORK,2906,440070032004
YORKTOWN,2908,440070022004
YOUNG,2908,440070025001
YOUNG ORCHARD,2906,440070036013
ZELLA,2908,440070024002
ZONE,2908,440070025001
ALBRO FARM,2872,440050401052
ALDEN,2872,440050401052
ALICE,2872,440050401052
ALLEN,2872,440050401052
ALTA VISTA,2872,440050401052
ATLANTIC,2872,440050401052
BAY,2872,440050401052
BROADWAY,2872,440050401052
BROWN,2872,440050401052
CHASE,2872,440050401052
CHIPPAQUASETT,2872,440050401052
CHIPPOQUASETT,2872,440050401052
CLIFF,2872,440050401052
CONCORD,2872,440050401052
DANIEL,2872,440050401052
DEER,2872,440050401052
DEXTER,2872,440050401052
E BUNKER,2872,440050401052
EDDA,2872,440050401052
FAIRVIEW,2872,440050401052
FIRST,2872,440050401052
FRANCIS,2872,440050401052
GOVERNOR PAINE,2872,440050401052
HARBOR,2872,440050401052
HARRIET,2872,440050401052
HARRISON,2872,440050401052
HERRESHOFF,2872,440050401052
HILLSIDE,2872,440050401052
HOLBROOK,2872,440050401052
HOMESTEAD,2872,440050401052
HOPE VIEW,2872,440050401052
HORNBINE,2872,440050401052
JOHN OLDHAM,2872,440050401052
LANDING,2872,440050401052
LONGVIEW,2872,440050401052
MADISON,2872,440050401052
MERRILL,2872,440050401052
MOUNT PLEASANT,2872,440050401052
MOUNT TOM,2872,440050401052
N BEACH,2872,440050401052
NARRAGANSETT,2872,440050401052
NAVY WHARF,2872,440050401052
NECK FARM,2872,440050401052
PARK,2872,440050401052
PEAR TREE,2872,440050401052
PIER,2872,440050401052
PROVIDENCE,2872,440050401052
RAPHAEL,2872,440050401052
ROSS,2872,440050401052
S,2872,440050401052
S BEACH,2872,440050401052
S RESERVE,2872,440050401052
SECOND,2872,440050401052
SIMONELLI,2872,440050401052
STEVENS,2872,440050401052
SUNSET HILL,2872,440050401052
THIRD,2872,440050401052
WARNER,2872,440050401052
WELL,2872,440050401052
1ST,2898,440090506001
2,2836,440090506004
95,2898,440090506003
95,2832,440090506003
ACORN,2898,440090506002
ALMAROSE,2892,440090506004
AMBERLEY,2812,440090506004
BADER,2894,440090506003
BAKER PINES,2898,440090506001
BARBER,2822,440090506001
BASS ROCK,2812,440090506004
BEAVER RIVER,2812,440090506004
BEAVER RIVER,2892,440090506004
BEAVER RIVER SCHOOL HOUSE,2892,440090506004
BEAVER RIVER SCHOOLHOUSE,2892,440090506004
BELL SCHOOL HOUSE,2892,440090506002
BEVERLY,2898,440090506001
BISCUIT CITY,2836,440090506004
BISCUIT CITY,2892,440090506004
BLUE RIBBON,2894,440090506003
BOB WHITE,2894,440090506003
BOBWHITE,2894,440090506003
BOULDER,2812,440090506004
BOX TURTLE,2892,440090506002
BOXWOOD,2892,440090506002
BRACKEN HILL,2812,440090506004
BRACKENHILL,2812,440090506004
BRIDGE,2898,440090506001
BRIDGE VIEW,2892,440090506002
BRIDGEVIEW,2892,440090506002
BRODIN,2832,440090506001
BUCKNAM,2894,440090506003
BUTTONWOODS,2898,440090506001
CANOB,2898,440090506001
CARDS FARM,2898,440090506001
CAROLINA MILL,2812,440090506003
CEDAR HILLS,2894,440090506003
CENTRAL,2898,440090506001
CHARIHO,2898,440090506001
CHELSEA FARM,2894,440090506003
CHELSEA FARM,2898,440090506003
CHERRY,2822,440090506001
CHURCH,2894,440090506003
CLARKE,2892,440090506004
CLEARVIEW,2892,440090506002
COREY,2898,440090506003
COULTER,2832,440090506001
CRESTMONT,2812,440090506004
CRESTWOOD,2894,440090506003
CUL DE SAC,2832,440090506001
DAWLEY PARK,2898,440090506002
DAWN,2894,440090506003
DEBRA,2812,440090506004
DEER RUN,2812,440090506004
DEERFIELD,2898,440090506003
DEL BONIS,2812,440090506004
DENISE,2812,440090506004
DOVER,2812,440090506004
DOWNS,2812,440090506004
DRAKE,2892,440090506002
E ACORN,2898,440090506002
ELLEN BRADY,2812,440090506004
EXCALIBUR,2892,440090506002
FAIRSIDE,2812,440090506004
FAIRWAY,2894,440090506003
FAWN,2894,440090506003
FIDLER,2894,440090506003
FIRST,2898,440090506001
FOLEY,2832,440090506001
FOREST,2812,440090506004
FOSTER FARM,2898,440090506003
FOX RIDGE,2898,440090506002
GOBEILLE,2832,440090506001
GREENBRIAR,2892,440090506002
GREENS END,2892,440090506004
GREYSTOKE,2812,440090506004
GRISTMILL,2892,440090506002
HEATON ORCHARD,2892,440090506004
HIGHLAND,2832,440090506003
HILLSDALE,2892,440090506002
HOMESTEAD,2894,440090506003
HOXSIE,2892,440090506002
